original_design,original_ion,new_ion,swapped_design_id,structural_deviation_rmsd,plddt,new_binding_radius,coordination_number,net_charge,bidentate_count
LA_cfg20_des12,LA,SM,LA_cfg20_des12_swapped_SM,0.31665849685668945,0.8713,11.676708,1.25,0.0,0.5
LA_cfg20_des12,LA,TB,LA_cfg20_des12_swapped_TB,0.4227805733680725,0.8686,17.8422,0.0,0.0,0.0
LA_cfg20_des12,LA,TM,LA_cfg20_des12_swapped_TM,0.35782065987586975,0.8622,17.858618,0.0,0.0,0.0
LA_cfg20_des12,LA,YB,LA_cfg20_des12_swapped_YB,0.28407004475593567,0.8675,15.662677,0.25,0.0,0.0
LA_cfg20_des12,LA,ZN,LA_cfg20_des12_swapped_ZN,0.47433173656463623,0.86,18.789865,0.0,0.0,0.0
LA_cfg1_des12,LA,CA,LA_cfg1_des12_swapped_CA,,0.8611,14.083888,1.25,0.0,0.25
LA_cfg1_des12,LA,CE,LA_cfg1_des12_swapped_CE,0.3865785002708435,0.8587,14.177882,1.25,0.0,0.25
LA_cfg1_des12,LA,CO,LA_cfg1_des12_swapped_CO,0.3035718500614166,0.8668,9.210225,2.0,0.0,0.5
LA_cfg1_des12,LA,CU,LA_cfg1_des12_swapped_CU,1.1598825454711914,0.8537,23.521778,0.0,0.0,0.0
LA_cfg1_des12,LA,DY,LA_cfg1_des12_swapped_DY,0.7111568450927734,0.8637,14.240193,1.25,0.0,0.25
LA_cfg1_des12,LA,ER,LA_cfg1_des12_swapped_ER,0.6352483034133911,0.8571,11.49983,2.25,0.0,0.5
LA_cfg1_des12,LA,EU,LA_cfg1_des12_swapped_EU,0.5379786491394043,0.8661,11.759379,2.25,0.0,0.5
LA_cfg1_des12,LA,FE,LA_cfg1_des12_swapped_FE,0.2882309556007385,0.8575,11.45368,2.25,0.0,0.5
LA_cfg1_des12,LA,GD,LA_cfg1_des12_swapped_GD,0.4443809986114502,0.8675,14.672001,1.25,0.0,0.25
LA_cfg1_des12,LA,HO,LA_cfg1_des12_swapped_HO,0.5200595259666443,0.8646,14.124277,1.25,0.0,0.25
LA_cfg1_des12,LA,LU,LA_cfg1_des12_swapped_LU,0.7146796584129333,0.8626,11.725086,2.25,0.0,0.5
LA_cfg1_des12,LA,MN,LA_cfg1_des12_swapped_MN,0.7197378873825073,0.8672,11.520374,2.0,0.0,0.25
LA_cfg1_des12,LA,ND,LA_cfg1_des12_swapped_ND,0.8288646340370178,0.8609,11.484012,2.0,0.0,0.25
LA_cfg1_des12,LA,NI,LA_cfg1_des12_swapped_NI,0.5043268203735352,0.8665,12.843012,1.0,0.0,0.25
LA_cfg1_des12,LA,PM,LA_cfg1_des12_swapped_PM,0.862513542175293,0.859,11.167236,1.0,0.0,0.25
LA_cfg1_des12,LA,PR,LA_cfg1_des12_swapped_PR,0.5774424076080322,0.867,11.68867,2.25,0.0,0.5
LA_cfg1_des12,LA,SM,LA_cfg1_des12_swapped_SM,0.5001083016395569,0.864,14.037628,1.0,0.0,0.25
LA_cfg1_des12,LA,TB,LA_cfg1_des12_swapped_TB,0.434699147939682,0.8659,11.727495,2.25,0.0,0.5
LA_cfg1_des12,LA,TM,LA_cfg1_des12_swapped_TM,0.6354091167449951,0.8617,19.779812,1.0,0.0,0.25
LA_cfg1_des12,LA,YB,LA_cfg1_des12_swapped_YB,0.6626873016357422,0.8686,13.405987,1.0,0.0,0.25
LA_cfg1_des12,LA,ZN,LA_cfg1_des12_swapped_ZN,0.7779074311256409,0.8577,19.54754,1.0,0.0,0.25
LA_cfg1_des0,LA,CA,LA_cfg1_des0_swapped_CA,,0.8652,13.939506,1.5,0.0,0.5
LA_cfg1_des0,LA,CE,LA_cfg1_des0_swapped_CE,0.3408433794975281,0.8615,17.854664,1.0,0.0,0.25
LA_cfg1_des0,LA,CO,LA_cfg1_des0_swapped_CO,0.49535247683525085,0.8716,19.437695,1.0,0.0,0.25
LA_cfg1_des0,LA,CU,LA_cfg1_des0_swapped_CU,0.4683418869972229,0.856,23.335587,0.0,0.0,0.0
LA_cfg1_des0,LA,DY,LA_cfg1_des0_swapped_DY,0.30431511998176575,0.8648,11.420867,2.5,0.0,0.75
LA_cfg1_des0,LA,ER,LA_cfg1_des0_swapped_ER,0.403103768825531,0.8623,19.53728,1.0,0.0,0.25
LA_cfg1_des0,LA,EU,LA_cfg1_des0_swapped_EU,0.39813750982284546,0.8674,19.170908,0.0,0.0,0.0
LA_cfg1_des0,LA,FE,LA_cfg1_des0_swapped_FE,0.4085046350955963,0.8614,18.578957,0.0,0.0,0.0
LA_cfg1_des0,LA,GD,LA_cfg1_des0_swapped_GD,0.4250201880931854,0.8656,11.859396,2.5,0.0,0.75
LA_cfg1_des0,LA,HO,LA_cfg1_des0_swapped_HO,0.3018093705177307,0.8663,22.28178,0.0,0.0,0.0
LA_cfg1_des0,LA,LU,LA_cfg1_des0_swapped_LU,0.7193261981010437,0.8635,13.570023,1.0,0.0,0.25
LA_cfg1_des0,LA,MN,LA_cfg1_des0_swapped_MN,0.4580758810043335,0.8651,11.309977,2.5,0.0,0.75
LA_cfg1_des0,LA,ND,LA_cfg1_des0_swapped_ND,0.43545204401016235,0.8626,11.505097,2.5,0.0,0.75
LA_cfg1_des0,LA,NI,LA_cfg1_des0_swapped_NI,0.4302510917186737,0.8685,19.459599,1.0,0.0,0.25
LA_cfg1_des0,LA,PM,LA_cfg1_des0_swapped_PM,0.4441388249397278,0.8614,19.889523,0.0,0.0,0.0
LA_cfg1_des0,LA,PR,LA_cfg1_des0_swapped_PR,0.2668878436088562,0.8659,11.514075,2.5,0.0,0.75
LA_cfg1_des0,LA,SM,LA_cfg1_des0_swapped_SM,0.5939701199531555,0.8647,14.364208,1.5,0.0,0.5
LA_cfg1_des0,LA,TB,LA_cfg1_des0_swapped_TB,0.32309404015541077,0.8662,11.633632,2.5,0.0,0.75
LA_cfg1_des0,LA,TM,LA_cfg1_des0_swapped_TM,0.41455063223838806,0.8637,17.978394,1.0,0.0,0.25
LA_cfg1_des0,LA,YB,LA_cfg1_des0_swapped_YB,0.40353256464004517,0.8669,17.404335,1.0,0.0,0.25
LA_cfg1_des0,LA,ZN,LA_cfg1_des0_swapped_ZN,0.3027363419532776,0.86,19.500338,1.0,0.0,0.25
LU_cfg22_des9,LU,CA,LU_cfg22_des9_swapped_CA,,0.8695,19.67877,0.0,0.0,0.0
LU_cfg22_des9,LU,CE,LU_cfg22_des9_swapped_CE,0.5439563989639282,0.8654,15.101898,0.0,0.0,0.0
LU_cfg22_des9,LU,CO,LU_cfg22_des9_swapped_CO,0.8917105793952942,0.8715,12.770856,1.0,0.0,0.25
LU_cfg22_des9,LU,CU,LU_cfg22_des9_swapped_CU,1.3578380346298218,0.8502,25.33138,0.0,0.0,0.0
LU_cfg22_des9,LU,DY,LU_cfg22_des9_swapped_DY,0.8631683588027954,0.8765,15.226237,0.0,0.0,0.0
LU_cfg22_des9,LU,ER,LU_cfg22_des9_swapped_ER,0.5719538927078247,0.8711,11.56792,1.75,0.0,0.5
LU_cfg22_des9,LU,EU,LU_cfg22_des9_swapped_EU,0.3521515429019928,0.8719,15.502251,0.0,0.0,0.0
LU_cfg22_des9,LU,FE,LU_cfg22_des9_swapped_FE,0.6359936594963074,0.8614,12.913723,1.0,0.0,0.25
LU_cfg22_des9,LU,GD,LU_cfg22_des9_swapped_GD,0.6052035689353943,0.8711,12.913017,1.0,0.0,0.25
LU_cfg22_des9,LU,HO,LU_cfg22_des9_swapped_HO,0.5825904607772827,0.871,13.099364,1.0,0.0,0.25
LU_cfg22_des9,LU,LA,LU_cfg22_des9_swapped_LA,0.8265762329101562,0.8739,15.194499,0.0,0.0,0.0
LU_cfg22_des9,LU,MN,LU_cfg22_des9_swapped_MN,0.743140459060669,0.8669,17.436304,1.0,0.0,0.5
LU_cfg22_des9,LU,ND,LU_cfg22_des9_swapped_ND,0.21784059703350067,0.8686,12.923076,1.0,0.0,0.25
LU_cfg22_des9,LU,NI,LU_cfg22_des9_swapped_NI,1.3476608991622925,0.858,16.95857,0.75,0.0,0.25
LU_cfg22_des9,LU,PM,LU_cfg22_des9_swapped_PM,1.3750598430633545,0.8528,16.581667,0.0,0.0,0.0
LU_cfg22_des9,LU,PR,LU_cfg22_des9_swapped_PR,0.7703340649604797,0.8744,15.220523,0.0,0.0,0.0
LU_cfg22_des9,LU,SM,LU_cfg22_des9_swapped_SM,0.4497455954551697,0.8759,14.338492,0.5,0.0,0.25
LU_cfg22_des9,LU,TB,LU_cfg22_des9_swapped_TB,0.49001556634902954,0.873,15.446271,0.0,0.0,0.0
LU_cfg22_des9,LU,TM,LU_cfg22_des9_swapped_TM,0.6794325709342957,0.8689,16.902704,1.25,0.0,0.5
LU_cfg22_des9,LU,YB,LU_cfg22_des9_swapped_YB,0.5874415636062622,0.8722,15.378643,0.0,0.0,0.0
LU_cfg22_des9,LU,ZN,LU_cfg22_des9_swapped_ZN,0.5813024044036865,0.8688,17.611826,0.5,0.0,0.0
LU_cfg5_des10,LU,CA,LU_cfg5_des10_swapped_CA,,0.8665,12.420415,1.25,0.0,0.25
LU_cfg5_des10,LU,CE,LU_cfg5_des10_swapped_CE,0.2539927363395691,0.8604,12.28972,1.25,0.0,0.25
LU_cfg5_des10,LU,CO,LU_cfg5_des10_swapped_CO,0.27696558833122253,0.8735,14.704091,0.0,0.0,0.0
LU_cfg5_des10,LU,CU,LU_cfg5_des10_swapped_CU,0.2861842215061188,0.8615,12.960869,0.5,0.0,0.25
LU_cfg5_des10,LU,DY,LU_cfg5_des10_swapped_DY,0.35665932297706604,0.8679,14.809326,0.0,0.0,0.0
LU_cfg5_des10,LU,ER,LU_cfg5_des10_swapped_ER,0.7232171297073364,0.8655,11.690018,1.25,0.0,0.5
LU_cfg5_des10,LU,EU,LU_cfg5_des10_swapped_EU,0.3229941129684448,0.8679,14.730503,0.0,0.0,0.0
LU_cfg5_des10,LU,FE,LU_cfg5_des10_swapped_FE,0.6228458881378174,0.8647,14.42887,0.0,0.0,0.0
LU_cfg5_des10,LU,GD,LU_cfg5_des10_swapped_GD,0.3319736123085022,0.8719,18.912125,0.0,0.0,0.0
LU_cfg5_des10,LU,HO,LU_cfg5_des10_swapped_HO,0.37128716707229614,0.87,24.920998,0.0,0.0,0.0
LU_cfg5_des10,LU,LA,LU_cfg5_des10_swapped_LA,0.3664186894893646,0.8687,18.876032,0.0,0.0,0.0
LU_cfg5_des10,LU,MN,LU_cfg5_des10_swapped_MN,0.3172769844532013,0.8686,18.917154,0.0,0.0,0.0
LU_cfg5_des10,LU,ND,LU_cfg5_des10_swapped_ND,0.25030913949012756,0.8609,14.849617,0.0,0.0,0.0
LU_cfg5_des10,LU,NI,LU_cfg5_des10_swapped_NI,0.24235273897647858,0.8724,18.984606,0.0,0.0,0.0
LU_cfg5_des10,LU,PM,LU_cfg5_des10_swapped_PM,0.5051088333129883,0.8568,20.413168,0.0,0.0,0.0
LU_cfg5_des10,LU,PR,LU_cfg5_des10_swapped_PR,0.21731799840927124,0.8704,12.41459,1.25,0.0,0.25
LU_cfg5_des10,LU,SM,LU_cfg5_des10_swapped_SM,0.26001670956611633,0.8683,25.315325,0.0,0.0,0.0
LU_cfg5_des10,LU,TB,LU_cfg5_des10_swapped_TB,0.29856783151626587,0.8725,14.902836,0.0,0.0,0.0
LU_cfg5_des10,LU,TM,LU_cfg5_des10_swapped_TM,0.4742429256439209,0.8665,12.449103,1.25,0.0,0.25
LU_cfg5_des10,LU,YB,LU_cfg5_des10_swapped_YB,0.26787135004997253,0.8683,14.785767,0.0,0.0,0.0
LU_cfg5_des10,LU,ZN,LU_cfg5_des10_swapped_ZN,0.20643648505210876,0.858,18.802446,0.0,0.0,0.0
LU_cfg37_des10,LU,CA,LU_cfg37_des10_swapped_CA,,0.8663,18.301712,0.0,0.0,0.0
LU_cfg37_des10,LU,CE,LU_cfg37_des10_swapped_CE,0.28710776567459106,0.8631,14.948624,0.0,0.0,0.0
LU_cfg37_des10,LU,CO,LU_cfg37_des10_swapped_CO,0.1913663148880005,0.8713,19.484343,0.0,0.0,0.0
LU_cfg37_des10,LU,CU,LU_cfg37_des10_swapped_CU,0.25201278924942017,0.8582,17.884241,1.0,0.0,0.25
LU_cfg37_des10,LU,DY,LU_cfg37_des10_swapped_DY,0.1713172048330307,0.8663,10.726981,1.75,0.0,0.5
LU_cfg37_des10,LU,ER,LU_cfg37_des10_swapped_ER,0.24339278042316437,0.8645,17.825161,1.0,0.0,0.25
LU_cfg37_des10,LU,EU,LU_cfg37_des10_swapped_EU,0.22591061890125275,0.8718,15.647732,0.75,0.0,0.25
LU_cfg37_des10,LU,FE,LU_cfg37_des10_swapped_FE,0.33449968695640564,0.867,22.740707,0.0,0.0,0.0
LU_cfg37_des10,LU,GD,LU_cfg37_des10_swapped_GD,0.1501806080341339,0.8709,10.748569,1.75,0.0,0.5
LU_cfg37_des10,LU,HO,LU_cfg37_des10_swapped_HO,0.3095625340938568,0.8691,17.925426,1.0,0.0,0.25
LU_cfg37_des10,LU,LA,LU_cfg37_des10_swapped_LA,0.353681355714798,0.8702,15.014908,0.0,0.0,0.0
LU_cfg37_des10,LU,MN,LU_cfg37_des10_swapped_MN,0.2818620204925537,0.8686,10.73138,1.75,0.0,0.5
LU_cfg37_des10,LU,ND,LU_cfg37_des10_swapped_ND,0.29889482259750366,0.865,12.799874,0.75,0.0,0.25
LU_cfg37_des10,LU,NI,LU_cfg37_des10_swapped_NI,0.2636913061141968,0.8698,17.83108,1.0,0.0,0.25
LU_cfg37_des10,LU,PM,LU_cfg37_des10_swapped_PM,0.24476778507232666,0.8623,11.549216,0.75,0.0,0.25
LU_cfg37_des10,LU,PR,LU_cfg37_des10_swapped_PR,0.24371115863323212,0.8691,12.81463,0.75,0.0,0.25
LU_cfg37_des10,LU,SM,LU_cfg37_des10_swapped_SM,0.2541138231754303,0.8664,10.646127,1.75,0.0,0.5
LU_cfg37_des10,LU,TB,LU_cfg37_des10_swapped_TB,0.1726190596818924,0.8696,10.569741,1.75,0.0,0.5
LU_cfg37_des10,LU,TM,LU_cfg37_des10_swapped_TM,0.27429065108299255,0.868,12.821559,0.75,0.0,0.25
LU_cfg37_des10,LU,YB,LU_cfg37_des10_swapped_YB,0.2979013919830322,0.8719,15.611516,0.75,0.0,0.25
LU_cfg37_des10,LU,ZN,LU_cfg37_des10_swapped_ZN,0.2524349093437195,0.8609,17.63861,1.0,0.0,0.25
LU_cfg29_des19,LU,CA,LU_cfg29_des19_swapped_CA,,0.8625,15.837047,1.0,0.0,0.25
LU_cfg29_des19,LU,CE,LU_cfg29_des19_swapped_CE,0.24706485867500305,0.8625,12.61551,1.0,0.0,0.25
LU_cfg29_des19,LU,CO,LU_cfg29_des19_swapped_CO,0.2922859191894531,0.8701,15.7595415,1.25,0.0,0.5
LU_cfg29_des19,LU,CU,LU_cfg29_des19_swapped_CU,0.3521368205547333,0.8583,23.95167,0.0,0.0,0.0
LU_cfg29_des19,LU,DY,LU_cfg29_des19_swapped_DY,0.5661560893058777,0.8646,12.832783,1.0,0.0,0.25
LU_cfg29_des19,LU,ER,LU_cfg29_des19_swapped_ER,0.5148040652275085,0.8605,7.6009765,1.0,0.0,0.25
LU_cfg29_des19,LU,EU,LU_cfg29_des19_swapped_EU,0.5087790489196777,0.871,14.935783,0.0,0.0,0.0
LU_cfg29_des19,LU,FE,LU_cfg29_des19_swapped_FE,0.42896217107772827,0.8629,16.079844,1.0,0.0,0.25
LU_cfg29_des19,LU,GD,LU_cfg29_des19_swapped_GD,0.39994654059410095,0.8673,20.019157,0.0,0.0,0.0
LU_cfg29_des19,LU,HO,LU_cfg29_des19_swapped_HO,0.6293610334396362,0.8678,12.574715,1.0,0.0,0.25
LU_cfg29_des19,LU,LA,LU_cfg29_des19_swapped_LA,0.44077396392822266,0.8663,12.901568,1.0,0.0,0.25
LU_cfg29_des19,LU,MN,LU_cfg29_des19_swapped_MN,0.4118010699748993,0.8652,16.1769,1.0,0.0,0.25
LU_cfg29_des19,LU,ND,LU_cfg29_des19_swapped_ND,0.48333242535591125,0.8645,12.816227,1.0,0.0,0.25
LU_cfg29_des19,LU,NI,LU_cfg29_des19_swapped_NI,0.38250893354415894,0.8676,9.4777,0.0,0.0,0.0
LU_cfg29_des19,LU,PM,LU_cfg29_des19_swapped_PM,0.34811297059059143,0.8609,15.32751,0.0,0.0,0.0
LU_cfg29_des19,LU,PR,LU_cfg29_des19_swapped_PR,0.4924577474594116,0.8658,9.416245,0.0,0.0,0.0
LU_cfg29_des19,LU,SM,LU_cfg29_des19_swapped_SM,0.3994671404361725,0.864,18.831999,0.0,0.0,0.0
LU_cfg29_des19,LU,TB,LU_cfg29_des19_swapped_TB,0.5141464471817017,0.8673,23.326004,0.0,0.0,0.0
LU_cfg29_des19,LU,TM,LU_cfg29_des19_swapped_TM,0.5067588686943054,0.8629,18.821005,0.0,0.0,0.0
LU_cfg29_des19,LU,YB,LU_cfg29_des19_swapped_YB,0.2636108100414276,0.8661,12.773782,1.0,0.0,0.25
LU_cfg29_des19,LU,ZN,LU_cfg29_des19_swapped_ZN,0.3843635022640228,0.8597,10.748024,1.0,0.0,0.25
LU_cfg22_des4,LU,CA,LU_cfg22_des4_swapped_CA,,0.8591,19.6772,0.0,0.0,0.0
LU_cfg22_des4,LU,CE,LU_cfg22_des4_swapped_CE,0.8308110237121582,0.8653,11.694526,1.25,0.0,0.25
LU_cfg22_des4,LU,CO,LU_cfg22_des4_swapped_CO,0.42011746764183044,0.8729,14.440665,0.0,0.0,0.0
LU_cfg22_des4,LU,CU,LU_cfg22_des4_swapped_CU,0.6237581372261047,0.8626,15.412797,0.0,0.0,0.0
LU_cfg22_des4,LU,DY,LU_cfg22_des4_swapped_DY,0.5354800224304199,0.8651,18.286118,1.5,0.0,0.5
LU_cfg22_des4,LU,ER,LU_cfg22_des4_swapped_ER,0.5693821310997009,0.8626,19.60953,0.0,0.0,0.0
LU_cfg22_des4,LU,EU,LU_cfg22_des4_swapped_EU,0.4436609745025635,0.8666,11.478396,1.5,0.0,0.5
LU_cfg22_des4,LU,FE,LU_cfg22_des4_swapped_FE,0.5660607814788818,0.8622,18.338232,0.0,0.0,0.0
LU_cfg22_des4,LU,GD,LU_cfg22_des4_swapped_GD,0.5966700315475464,0.8658,11.809802,1.5,0.0,0.5
LU_cfg22_des4,LU,HO,LU_cfg22_des4_swapped_HO,0.5190063118934631,0.8659,25.426931,0.0,0.0,0.0
LU_cfg22_des4,LU,LA,LU_cfg22_des4_swapped_LA,0.5145237445831299,0.8633,19.658506,0.0,0.0,0.0
LU_cfg22_des4,LU,MN,LU_cfg22_des4_swapped_MN,0.6076456308364868,0.8664,12.806645,1.0,0.0,0.25
LU_cfg22_des4,LU,ND,LU_cfg22_des4_swapped_ND,0.5067689418792725,0.8662,12.849213,1.0,0.0,0.25
LU_cfg22_des4,LU,NI,LU_cfg22_des4_swapped_NI,0.6847769021987915,0.8692,10.90601,1.5,0.0,0.5
LU_cfg22_des4,LU,PM,LU_cfg22_des4_swapped_PM,0.8398280739784241,0.8632,12.350623,1.0,0.0,0.25
LU_cfg22_des4,LU,PR,LU_cfg22_des4_swapped_PR,0.5968888998031616,0.8658,15.40728,0.0,0.0,0.0
LU_cfg22_des4,LU,SM,LU_cfg22_des4_swapped_SM,0.5558870434761047,0.8634,18.54315,1.5,0.0,0.5
LU_cfg22_des4,LU,TB,LU_cfg22_des4_swapped_TB,0.47901487350463867,0.8658,19.732824,0.0,0.0,0.0
LU_cfg22_des4,LU,TM,LU_cfg22_des4_swapped_TM,0.7432509660720825,0.8617,12.788105,1.0,0.0,0.25
LU_cfg22_des4,LU,YB,LU_cfg22_des4_swapped_YB,0.610527515411377,0.8681,18.222015,0.0,0.0,0.0
LU_cfg22_des4,LU,ZN,LU_cfg22_des4_swapped_ZN,0.673564076423645,0.8608,15.847183,0.0,0.0,0.0
LU_cfg12_des23,LU,CA,LU_cfg12_des23_swapped_CA,,0.868,18.383175,1.0,0.0,0.25
LU_cfg12_des23,LU,CE,LU_cfg12_des23_swapped_CE,2.416274070739746,0.8613,17.691881,1.0,0.0,0.25
LU_cfg12_des23,LU,CO,LU_cfg12_des23_swapped_CO,0.3183446228504181,0.8683,25.78714,0.0,0.0,0.0
LU_cfg12_des23,LU,CU,LU_cfg12_des23_swapped_CU,0.3180464804172516,0.8548,14.688547,1.0,0.0,0.25
LU_cfg12_des23,LU,DY,LU_cfg12_des23_swapped_DY,0.23454952239990234,0.8675,14.49227,1.5,0.0,0.25
LU_cfg12_des23,LU,ER,LU_cfg12_des23_swapped_ER,0.1944003701210022,0.8664,20.30273,0.0,0.0,0.0
LU_cfg12_des23,LU,EU,LU_cfg12_des23_swapped_EU,0.5041486024856567,0.8641,12.930111,1.5,0.0,0.25
LU_cfg12_des23,LU,FE,LU_cfg12_des23_swapped_FE,0.30980005860328674,0.8632,19.44056,0.75,0.0,0.25
LU_cfg12_des23,LU,GD,LU_cfg12_des23_swapped_GD,0.30360254645347595,0.8658,20.793798,0.0,0.0,0.0
LU_cfg12_des23,LU,HO,LU_cfg12_des23_swapped_HO,0.29408207535743713,0.8656,20.296402,0.0,0.0,0.0
LU_cfg12_des23,LU,LA,LU_cfg12_des23_swapped_LA,0.23271629214286804,0.8668,18.333462,1.0,0.0,0.25
LU_cfg12_des23,LU,MN,LU_cfg12_des23_swapped_MN,0.5396566987037659,0.8649,19.739777,1.0,0.0,0.25
LU_cfg12_des23,LU,ND,LU_cfg12_des23_swapped_ND,0.19088363647460938,0.8626,25.513489,0.0,0.0,0.0
LU_cfg12_des23,LU,NI,LU_cfg12_des23_swapped_NI,0.27828463912010193,0.8672,14.804586,1.0,0.0,0.25
LU_cfg12_des23,LU,PM,LU_cfg12_des23_swapped_PM,2.003441333770752,0.8626,21.243221,0.0,0.0,0.0
LU_cfg12_des23,LU,PR,LU_cfg12_des23_swapped_PR,0.25349944829940796,0.8684,14.725487,1.5,0.0,0.25
LU_cfg12_des23,LU,SM,LU_cfg12_des23_swapped_SM,0.3576292097568512,0.8671,14.651549,1.5,0.0,0.25
LU_cfg12_des23,LU,TB,LU_cfg12_des23_swapped_TB,0.1867343783378601,0.8683,20.59652,0.0,0.0,0.0
LU_cfg12_des23,LU,TM,LU_cfg12_des23_swapped_TM,3.632993459701538,0.8656,18.391342,1.0,0.0,0.25
LU_cfg12_des23,LU,YB,LU_cfg12_des23_swapped_YB,0.22518056631088257,0.8664,20.64151,0.0,0.0,0.0
LU_cfg12_des23,LU,ZN,LU_cfg12_des23_swapped_ZN,0.28436800837516785,0.8601,20.421938,0.0,0.0,0.0
LU_cfg12_des4,LU,CA,LU_cfg12_des4_swapped_CA,,0.8643,24.911915,0.0,0.0,0.0
LU_cfg12_des4,LU,CE,LU_cfg12_des4_swapped_CE,0.4914828836917877,0.8535,16.094015,0.0,0.0,0.0
LU_cfg12_des4,LU,CO,LU_cfg12_des4_swapped_CO,0.43691617250442505,0.8658,20.241413,0.0,0.0,0.0
LU_cfg12_des4,LU,CU,LU_cfg12_des4_swapped_CU,0.39953136444091797,0.8553,20.269638,0.0,0.0,0.0
LU_cfg12_des4,LU,DY,LU_cfg12_des4_swapped_DY,0.6364333629608154,0.8656,20.340836,0.0,0.0,0.0
LU_cfg12_des4,LU,ER,LU_cfg12_des4_swapped_ER,0.7091265320777893,0.8619,20.241892,0.0,0.0,0.0
LU_cfg12_des4,LU,EU,LU_cfg12_des4_swapped_EU,0.38711801171302795,0.8652,16.9896,1.5,0.0,0.25
LU_cfg12_des4,LU,FE,LU_cfg12_des4_swapped_FE,0.36188805103302,0.8575,20.276814,0.0,0.0,0.0
LU_cfg12_des4,LU,GD,LU_cfg12_des4_swapped_GD,0.5528663396835327,0.8646,20.431581,0.0,0.0,0.0
LU_cfg12_des4,LU,HO,LU_cfg12_des4_swapped_HO,0.31737372279167175,0.8627,25.174377,0.0,0.0,0.0
LU_cfg12_des4,LU,LA,LU_cfg12_des4_swapped_LA,0.4295859932899475,0.8643,24.601997,0.0,0.0,0.0
LU_cfg12_des4,LU,MN,LU_cfg12_des4_swapped_MN,0.54426109790802,0.863,24.655697,0.0,0.0,0.0
LU_cfg12_des4,LU,ND,LU_cfg12_des4_swapped_ND,0.23943111300468445,0.8621,20.380308,0.0,0.0,0.0
LU_cfg12_des4,LU,NI,LU_cfg12_des4_swapped_NI,0.44448912143707275,0.865,20.218805,0.0,0.0,0.0
LU_cfg12_des4,LU,PM,LU_cfg12_des4_swapped_PM,0.2808218002319336,0.8568,16.471066,0.0,0.0,0.0
LU_cfg12_des4,LU,PR,LU_cfg12_des4_swapped_PR,0.3323899209499359,0.8672,18.3093,0.5,0.0,0.0
LU_cfg12_des4,LU,SM,LU_cfg12_des4_swapped_SM,0.5328227281570435,0.8664,25.362831,0.0,0.0,0.0
LU_cfg12_des4,LU,TB,LU_cfg12_des4_swapped_TB,0.3711029589176178,0.8662,17.23122,1.5,0.0,0.25
LU_cfg12_des4,LU,TM,LU_cfg12_des4_swapped_TM,0.28725433349609375,0.8594,20.02703,0.0,0.0,0.0
LU_cfg12_des4,LU,YB,LU_cfg12_des4_swapped_YB,0.3393329977989197,0.8649,17.821575,1.5,0.0,0.25
LU_cfg12_des4,LU,ZN,LU_cfg12_des4_swapped_ZN,0.39538827538490295,0.8563,20.202494,0.0,0.0,0.0
LU_cfg28_des6,LU,CA,LU_cfg28_des6_swapped_CA,,0.8648,19.936817,0.0,0.0,0.0
LU_cfg28_des6,LU,CE,LU_cfg28_des6_swapped_CE,0.45288440585136414,0.8651,12.5608015,1.25,0.0,0.25
LU_cfg28_des6,LU,CO,LU_cfg28_des6_swapped_CO,0.43340522050857544,0.87,26.305634,0.0,0.0,0.0
LU_cfg28_des6,LU,CU,LU_cfg28_des6_swapped_CU,0.5525078177452087,0.8584,11.741649,1.0,0.0,0.25
LU_cfg28_des6,LU,DY,LU_cfg28_des6_swapped_DY,0.36632010340690613,0.8665,15.796912,0.0,0.0,0.0
LU_cfg28_des6,LU,ER,LU_cfg28_des6_swapped_ER,0.38496536016464233,0.8648,12.625215,1.25,0.0,0.25
LU_cfg28_des6,LU,EU,LU_cfg28_des6_swapped_EU,0.48882120847702026,0.8663,26.711767,0.0,0.0,0.0
LU_cfg28_des6,LU,FE,LU_cfg28_des6_swapped_FE,0.4954359829425812,0.8647,26.446287,0.0,0.0,0.0
LU_cfg28_des6,LU,GD,LU_cfg28_des6_swapped_GD,0.4525277018547058,0.865,12.465817,0.5,0.0,0.0
LU_cfg28_des6,LU,HO,LU_cfg28_des6_swapped_HO,0.27959251403808594,0.8642,26.193377,0.0,0.0,0.0
LU_cfg28_des6,LU,LA,LU_cfg28_des6_swapped_LA,0.6820464730262756,0.867,12.697957,0.5,0.0,0.0
LU_cfg28_des6,LU,MN,LU_cfg28_des6_swapped_MN,0.3491966128349304,0.8682,25.404123,0.0,0.0,0.0
LU_cfg28_des6,LU,ND,LU_cfg28_des6_swapped_ND,0.3812941908836365,0.8652,12.665244,1.25,0.0,0.25
LU_cfg28_des6,LU,NI,LU_cfg28_des6_swapped_NI,0.425352543592453,0.8688,26.468277,0.0,0.0,0.0
LU_cfg28_des6,LU,PM,LU_cfg28_des6_swapped_PM,0.5304301381111145,0.8637,20.765364,0.0,0.0,0.0
LU_cfg28_des6,LU,PR,LU_cfg28_des6_swapped_PR,0.3381553590297699,0.8664,25.692442,0.0,0.0,0.0
LU_cfg28_des6,LU,SM,LU_cfg28_des6_swapped_SM,0.46905893087387085,0.8642,26.673925,0.0,0.0,0.0
LU_cfg28_des6,LU,TB,LU_cfg28_des6_swapped_TB,0.3588351011276245,0.8655,20.253832,0.0,0.0,0.0
